,_id,barcode,category,name,topBrand,brandCode,cpg.$ref,cpg.$id.$oid
608,5daf329ca60b87376833e35a,511111205890,Snacks,Annie's Homegrown,,ANNIE'S,Cogs,53e10d6368abd3c7065097cc
609,5f4cff1ba475f1050a66b568,511111416388,Baking,test brand @1598881562991,,TEST BRANDCODE @1598881562991,Cogs,5f4cff1aa475f1050a66b566
610,5f4bf556be37ce0b4491554b,511111816331,Baking,test brand @1598813526656,,TEST BRANDCODE @1598813526656,Cogs,5f4bf556be37ce0b44915549
611,5db6fb28a60b87376833e367,511111606147,Health & Wellness,Midol® ,,MIDOL,Cogs,5d9b4f591dda2c6225a284aa
612,5f3d6f43be37ce4ddbb1bb39,511111515470,Baking,test brand @1597861699811,,,Cogs,5f3d6f43be37ce4ddbb1bb38
613,5cdacf1c166eb33eb7ce0fa9,511111604808,Condiments & Sauces,Twisted Ranch,,TWISTED RANCH,Cogs,559c2234e4b06aca36af13c6
614,53501d29b9237fd7718f9e17,511111602835,,Jacks,,,Cpgs,5332fa58e4b03c9a25efd215
615,5afda00ce4b0c11cfecd49f4,511111904458,Snacks,Emerald,0.0,EMERALD,Cogs,53e10d6368abd3c7065097cc
616,5f4cff1aa475f1050a66b567,511111216377,Baking,test brand @1598881562499,,TEST BRANDCODE @1598881562500,Cogs,5f4cff1aa475f1050a66b566
617,5332f9fde4b03c9a25efd1cf,511111303176,,Froot Loops,,,Cpgs,5332f5f2e4b03c9a25efd0aa
618,5f4a64e7be37ce17d23b317b,511111216216,Baking,test brand @1598711015538,,TEST BRANDCODE @1598711015538,Cogs,5f4a64e7be37ce17d23b3178
619,5db77f7aa60b87376833e368,511111306160,Beverages,Hershey's Hot Cocoa Mix,,HERSHEYS HOT COCOA,Cogs,559c2234e4b06aca36af13c6
620,592486bee410d61fcea3d135,511111700746,Beverages,PG TIPS,,PG TIPS,Cogs,5332f5f6e4b03c9a25efd0b4
621,58861c7f4e8d0d20bc42c4fd,511111501268,Breakfast & Cereal,Quaker Puffed,0.0,,Cogs,5332f5fbe4b03c9a25efd0ba
622,5a5d1a8ce4b0db471c2d0420,511111300427,Snacks,MUNCHOS,,MUNCHOS,Cogs,5332f5fbe4b03c9a25efd0ba
623,57ebc15fe4b0ac389136a342,511111202004,Deli,Lunchables,0.0,LUNCHABLES,Cogs,559c2234e4b06aca36af13c6
624,5332f9fce4b03c9a25efd1cc,511111603207,,Nutri-Grain,,,Cpgs,5332f5f2e4b03c9a25efd0aa
625,57c08250e4b0718ff5fcb033,511111702504,,Leffe,,,Cpgs,5332f7a7e4b03c9a25efd134
626,5f21c99dbe37ce7958c5952a,511111015253,Cleaning & Home Improvement,WOOLITE®,,WOOLITE,Cogs,5f10c05cbe37ce238c6cabaf
627,5d6412d36d5f3b23d1bc7908,511111104971,Magazines,Travel and Leisure Magazine,,511111104971,Cogs,5d5d4fd16d5f3b23d1bc7905
628,5bd2011f90fa074576779a17,511111704652,Baby,Huggies,0.0,HUGGIES,Cogs,550b2565e4b001d5e9e4146f
629,5f4a64e7be37ce17d23b3179,511111116196,Baking,test brand @1598711015353,,TEST BRANDCODE @1598711015353,Cogs,5f4a64e7be37ce17d23b3178
630,5332fa7de4b03c9a25efd22f,511111302902,,Sprite Zero,,,Cpgs,5332f5ebe4b03c9a25efd0a8
631,5fb2852dbe37ce522e165cb3,511111117353,Candy & Sweets,test brand @1605535021531,0.0,TEST BRANDCODE @1605535021531,Cogs,5332fa12e4b03c9a25efd1e7
632,5a8c2e5ee4b0ccf165fac9e1,511111004073,Snacks,Bisca,0.0,BISCA,Cogs,5a734034e4b0d58f376be874
633,5f4cff1ca475f1050a66b56a,511111516408,Baking,test brand @1598881563900,,TEST BRANDCODE @1598881563900,Cogs,5f4cff1aa475f1050a66b566
634,5f7ba932be37ce2f290fb253,511111116967,Baking,test brand @1601939762909,,TEST BRANDCODE @1601939762909,Cogs,5f7ba932be37ce2f290fb251
635,58861c7e4e8d0d20bc42c4e9,511111901372,Beer Wine Spirits,Peroni Italy,0.0,PERONI,Cogs,5332f709e4b03c9a25efd0f1
636,5f4802bebe37ce0c83033741,511111115878,Candy & Sweets,test brand @1598554814581,,TEST BRANDCODE @1598554814581,Cogs,5332fa12e4b03c9a25efd1e7
637,5332fa67e4b03c9a25efd216,511111403074,,Orv's,,,Cpgs,5332fa12e4b03c9a25efd1e7
638,55a41a9de4b0d0a65b3692ed,511111002710,,RPs,,,Cpgs,55a41a91e4b0d0a65b3692ec
639,5fcff304be37ce6d53dfc685,511111917991,Baking,test brand @1607463684722,0.0,TEST BRANDCODE @1607463684722,Cogs,5fcff304be37ce6d53dfc683
640,5db9f8c5a60b87376833e36a,511111106203,Snacks,Fruit Gushers™,,BETTY CROCKER GUSHERS,Cogs,5332f5f3e4b03c9a25efd0ae
641,5332f789e4b03c9a25efd12c,511111603597,,Bugles,,,Cpgs,5332f5f3e4b03c9a25efd0ae
642,5f3d6f45be37ce4ddbb1bb3f,511111515524,Candy & Sweets,test brand @1597861701615,,TEST BRANDCODE @1597861701615,Cogs,5332fa12e4b03c9a25efd1e7
643,5332f762e4b03c9a25efd11e,511111103707,,Glaceau vitaminwater zero,,,Cpgs,5332f5ebe4b03c9a25efd0a8
644,5f16f512be37ce2b30061e1e,511111215059,Baking,test brand @1595340050104,,,Cogs,5f16f512be37ce2b30061e1d
645,5daf2baea60b87376833e359,511111505877,Breakfast & Cereal,Lucky Charms®,0.0,LUCKY CHARMS,Cogs,5332f5f3e4b03c9a25efd0ae
646,57d95741e4b0ac389136a2b1,511111802402,Grocery,Back to Nature Meals,0.0,BACK TO NATURE DINNERS,Cogs,559c2234e4b06aca36af13c6
647,5332f7b2e4b03c9a25efd13f,511111503460,,Budweiser Select 55,,,Cpgs,5332f7a7e4b03c9a25efd134
648,5f35a0babe37ce6853cff200,511111615378,Baking,test brand @1597350074366,,TEST BRANDCODE @1597350074366,Cogs,5f35a0babe37ce6853cff1fd
649,537b7ec2892471241348d70a,511111302780,,Cedar Crest,,,Cpgs,537b7ec2892471241348d709
650,5fc54c0abe37ce1911dbb3b3,511111317876,Baking,test brand @1606765578747,0.0,TEST BRANDCODE @1606765578747,Cogs,5fc54c0abe37ce1911dbb3b1
651,5d642d65a3a018514994f42d,511111305125,Magazines,Rachael Ray Everyday,,511111305125,Cogs,5d5d4fd16d5f3b23d1bc7905
652,5fb829c0be37ce522e165ce4,511111117797,Grocery,Grandma Sycamore,0.0,GRANDMA SYCAMORE,Cogs,5fb6b608be37ce522e165cb9
653,5dc2db051dda2c0ad7da64b0,511111106364,Breakfast & Cereal,Mermaid Cereal,,MERMAID CEREAL,Cogs,5332f5f3e4b03c9a25efd0ae
654,5f35a0babe37ce6853cff1fe,511111915355,Baking,test brand @1597350074236,,TEST BRANDCODE @1597350074237,Cogs,5f35a0babe37ce6853cff1fd
655,5332f5fde4b03c9a25efd0bc,511111803959,Beverages,Aquafina,0.0,AQUAFINA,Cogs,5332f5fbe4b03c9a25efd0ba
656,5d66e20b6d5f3b6188d4f055,511111705512,Beverages,SoBe Drinks,, SOBE,Cogs,5332f5fbe4b03c9a25efd0ba
657,5332f9f4e4b03c9a25efd1ca,511111103219,,Rice Krispies,,,Cpgs,5332f5f2e4b03c9a25efd0aa
658,5d6594a2a3a018514994f434,511111905240,Magazines,Kitchen and Baths,,511111905240,Cogs,5d5d4fd16d5f3b23d1bc7905
659,5f5bc4f1be37ce17125ac0ec,511111016625,Baking,test brand @1599849713825,,TEST BRANDCODE @1599849713825,Cogs,5f5bc4f1be37ce17125ac0e8
660,55b630d3e4b0d8e685c1421e,511111802631,,Sunkist,,,Cogs,55b62995e4b0d8e685c14213
661,5ab154eae4b0915382df7620,511111004400,Condiments & Sauces,Campbell's Dinner Sauces,0.0,CAMPBELLS DINNER SAUCES ,Cogs,5a734034e4b0d58f376be874
662,55b630ece4b0d8e685c14221,511111602606,,Squirt,,,Cogs,55b62995e4b0d8e685c14213
663,5cdad1daca6a4c76f3f8c515,511111304821,Condiments & Sauces,Wild Style Sauce,,WILD STYLE,Cogs,559c2234e4b06aca36af13c6
664,592486bee410d61fcea3d128,511111300861,Personal Care,DOVE,0.0,DOVE BODY,Cogs,5332f5f6e4b03c9a25efd0b4
665,5f7ba645be37ce23081c528a,511111916888,Baking,test brand @1601939012949,,TEST BRANDCODE @1601939012950,Cogs,5f7ba644be37ce23081c5289
666,5f358338be37ce443bf9d559,511111015307,Baking,test brand @1597342520238,,TEST BRANDCODE @1597342520238,Cogs,5f358338be37ce443bf9d557
667,5f494cf904db711dd8fe87f0,511111616184,Baking,test brand @1598639353768,,,Cogs,5f494cf904db711dd8fe87ef
668,57d96124e4b0ac389136a2b9,511111602323,Frozen,Smart Ones,0.0,WEIGHT WATCHERS SMART ONES,Cogs,559c2234e4b06aca36af13c6
669,5da60696a60b87376833e34c,511111805625,Health & Wellness,ALEVE® LIQUID GELS,,ALEVE LIQUID GELS,Cogs,53e10d6368abd3c7065097cc
670,5332f603e4b03c9a25efd0bf,511111603924,,Lipton,,,Cpgs,53e10d6368abd3c7065097cc
671,591325cde4b0cddf4ebb6a69,511111200963,Snacks,SANTITAS Tortilla Chips,,SANTITAS,Cogs,5332f5fbe4b03c9a25efd0ba
672,5d4880ca6d5f3b105d1bc8dc,511111204879,Dairy,Fruit Love Spoonable Smoothies,,FRUIT LOVE,Cogs,559c2234e4b06aca36af13c6
673,585a9744e4b03e62d1ce0e98,511111301462,Beverages,Tropicana,0.0,TROPICANA,Cogs,5332f5fbe4b03c9a25efd0ba
674,585a96fbe4b03e62d1ce0e8e,511111001553,,Sabra,,,Cpgs,53e10d6368abd3c7065097cc
675,5daf68751dda2c3e1416ae9c,511111106081,Breakfast & Cereal,Raisin Nut Bran,,RAISIN NUT BRAN,Cogs,5332f5f3e4b03c9a25efd0ae
676,5da607daa60b87376833e350,511111405696,Health & Wellness,Bayer® ASPRIN EXTRA STRENGTH ,,511111405696,Cogs,53e10d6368abd3c7065097cc
677,5332f9f1e4b03c9a25efd1c5,511111503255,,Corn Flakes,,,Cpgs,5332f5f2e4b03c9a25efd0aa
678,5887a28ae4b02187f85cdad6,511111901143,Dairy,Velveeta,0.0,VELVEETA,Cogs,559c2234e4b06aca36af13c6
679,592486bee410d61fcea3d12b,511111400837,Frozen,GOOD HUMOR,0.0,GOOD HUMOR,Cogs,5332f5f6e4b03c9a25efd0b4
680,5aa1b53ae4b086c8aad5e097,511111804277,Breakfast & Cereal,JUST CRACK AN EGG Scramble Kit,0.0,JUST CRACK AN EGG,Cogs,559c2234e4b06aca36af13c6
681,5fa98944be37ce239d107101,511111917274,Baking,test brand @1604946244789,0.0,TEST BRANDCODE @1604946244789,Cogs,5fa98944be37ce239d1070ff
682,5d6417f56d5f3b23d1bc790d,511111305071,Magazines,MARTHA STEWART LIVING MAGAZINE,0.0,511111305071,Cogs,5d5d4fd16d5f3b23d1bc7905
683,592486bee410d61fcea3d129,511111100850,Personal Care,DOVE MEN+CARE,0.0,,Cogs,5332f5f6e4b03c9a25efd0b4
684,588ba0f5e4b02187f85cdade,511111701064,Grocery,Cracker Barrel Macaroni & Cheese Dinners,0.0,,Cogs,559c2234e4b06aca36af13c6
685,5f4bf556be37ce0b4491554a,511111316329,Baking,test brand @1598813526618,,TEST BRANDCODE @1598813526618,Cogs,5f4bf556be37ce0b44915549
686,5f7760ffbe37ce1d26d7b7a9,511111716877,Baking,test brand @1601659135935,,,Cogs,5f7760ffbe37ce1d26d7b7a8
687,5332f5fbe4b03c9a25efd0b9,511111503972,Beverages,Pepsi,0.0,PEPSI,Cpgs,5332f5fbe4b03c9a25efd0ba
688,5daf2e2a1dda2c3e1416ae92,511111705888,Snacks,Mott's® Fruit Snacks,,MOTT'S,Cogs,5332f5f3e4b03c9a25efd0ae
689,5332f9fde4b03c9a25efd1ce,511111503187,,Corn Pops,,,Cpgs,5332f5f2e4b03c9a25efd0aa
690,5a8f6461e4b02d0314ffa208,511111604242,Snacks,Riberhus,0.0,RIBERHUS,Cogs,5a734034e4b0d58f376be874
691,58861d07e4b02187f85cdacd,511111601234,Snacks,Hershey's Pudding,0.0,HERSHEY'S PUDDING,Cogs,559c2234e4b06aca36af13c6
692,5f504ac2be37ce0b793c9412,511111716433,Baking,test brand @1599097538394,,TEST BRANDCODE @1599097538395,Cogs,5f504ac2be37ce0b793c9411
693,5332f7aae4b03c9a25efd139,511111003526,,Busch,,,Cpgs,5332f7a7e4b03c9a25efd134
694,53501d29b9237fd7718f9e16,511111802846,,Digiorno,,,Cpgs,5332fa58e4b03c9a25efd215
695,5fd29590be37ce38bbbefb27,511111218067,Baking,test brand @1607636368260,0.0,TEST BRANDCODE @1607636368260,Cogs,5fd29590be37ce38bbbefb25
696,5c49d4c5315a247b580d50fb,511111604754,Baby,GO & GROW,,GO & GROW,Cogs,59b96571e4b0bf7c7980588b
697,5f208dafbe37ce7958c59524,511111115205,Baking,test brand @1595968943087,,TEST BRANDCODE @1595968943087,Cogs,5f208daebe37ce7958c59520
698,592486bde410d61fcea3d126,511111000884,Dairy,COUNTRY CROCK,,COUNTRY CROCK,Cogs,53e10d6368abd3c7065097cc
699,585a971ae4b03e62d1ce0e93,511111601517,Snacks,Stacy's,,STACY'S,Cogs,5332f5fbe4b03c9a25efd0ba
700,5332f7a9e4b03c9a25efd137,511111703549,,Budweiser Select,,,Cpgs,5332f7a7e4b03c9a25efd134
701,5a5d1e5fe4b06ba572cf249d,511111100348,Condiments & Sauces,MR. YOSHIDA'S,0.0,MR. YOSHIDA'S,Cogs,559c2234e4b06aca36af13c6
702,5332f77de4b03c9a25efd12b,511111203605,,Bisquick,,,Cpgs,5332f5f3e4b03c9a25efd0ae
703,57dd5a50e4b0ac389136a2d9,511111902300,,Austin,,,Cpgs,53e10d6368abd3c7065097cc
704,5fa1c568be37ce402c4618f4,511111517238,Candy & Sweets,test brand @1604437352151,0.0,TEST BRANDCODE @1604437352151,Cogs,5332fa12e4b03c9a25efd1e7
705,5f4a7a60be37ce2d95e65cad,511111616306,Baking,test brand @1598716512038,,,Cogs,5f4a7a60be37ce2d95e65cac
706,5f19e054be37ce33f74a1671,511111415138,Baking,test brand @1595531348410,,TEST BRANDCODE @1595531348410,Cogs,5f19e054be37ce33f74a166e
707,5fd29591be37ce38bbbefb2c,511111018100,Baking,test brand @1607636369580,0.0,,Cogs,5fd29591be37ce38bbbefb2b
708,5332fa7ae4b03c9a25efd228,511111902973,,Barq's,,,Cpgs,5332f5ebe4b03c9a25efd0a8
709,5f441281be37ce5dbe9b7c82,511111015819,Candy & Sweets,test brand @1598296705444,,TEST BRANDCODE @1598296705444,Cogs,5332fa12e4b03c9a25efd1e7
710,57ebc158e4b0ac389136a341,511111702016,Condiments & Sauces,Lea & Perrins,0.0,LEA & PERRINS,Cogs,559c2234e4b06aca36af13c6
711,5332fa73e4b03c9a25efd21d,511111203049,,Caffeine-free Diet Coke,,,Cpgs,5332f5ebe4b03c9a25efd0a8
712,57ebc009e4b0ac389136a334,511111302131,Condiments & Sauces,Heinz,0.0,HEINZ,Cogs,559c2234e4b06aca36af13c6
713,5fb6b695be37ce522e165cba,511111017387,Grocery,Sara Lee,0.0,SARA LEE ,Cogs,5fb6b608be37ce522e165cb9
714,5f872b7fbe37ce66db5dd977,511111017011,Baking,test brand @1602694015481,,TEST BRANDCODE @1602694015481,Cogs,5f872b7fbe37ce66db5dd975
715,5a5d1e8fe4b06ba572cf249e,511111400325,Grocery,OVEN FRY,0.0,OVEN FRY,Cogs,559c2234e4b06aca36af13c6
716,5d658fde6d5f3b23d1bc7913,511111505204,,BETTY CROCKER SPECIAL EDITION MAGAZINE,,,Cogs,53e10d6368abd3c7065097cc
717,5f4a7a5ebe37ce2d95e65ca4,511111016298,Candy & Sweets,test brand @1598716510157,,TEST BRANDCODE @1598716510157,Cogs,5332fa12e4b03c9a25efd1e7
718,57c08268e4b0718ff5fcb035,511111602484,,Skol,,,Cpgs,5332f7a7e4b03c9a25efd134
719,5a5d2856e4b0db471c2d0430,511111300144,Beer Wine Spirits,Two Hats,,TWO HATS,Cogs,5332f709e4b03c9a25efd0f1
720,591b7682e4b0cddf4ebb6a6a,511111000952,Beverages,Starbucks Ready-To-Drink Beverages,0.0,STARBUCKS Bottled Drinks,Cogs,5332f5fbe4b03c9a25efd0ba
721,585a965be4b03e62d1ce0e7c,511111601722,Snacks,Fritos,1.0,FRITOS,Cogs,5332f5fbe4b03c9a25efd0ba
722,585a96c2e4b03e62d1ce0e87,511111701620,Grocery,Pasta Roni,,PASTA RONI,Cogs,5332f5fbe4b03c9a25efd0ba
723,55b6309ce4b0d8e685c1421b,511111702665,Beverages,7 up,1.0,BRAND CODE,Cogs,55b62995e4b0d8e685c14213
724,5d641257a3a018514994f425,511111604969,Magazines,Allrecipes Magazine,,ALLRECIPES,Cogs,5d5d4fd16d5f3b23d1bc7905
725,5a7e0c1ae4b0782f27c68d4e,511111504061,Grocery,1_KRAFT Hockeyville,,,Cogs,53e10d6368abd3c7065097cc
726,5fc54c17be37ce1911dbb3b8,511111117919,Baking,test brand @1606765591455,0.0,,Cogs,5fc54c17be37ce1911dbb3b7
727,5ab130e2e4b0915382df7619,511111504290,Beverages,V8V Fusion,0.0,V8 V FUSION ,Cogs,5a734034e4b0d58f376be874
728,5f504ac2be37ce0b793c9413,511111916444,Baking,test brand @1599097538537,,TEST BRANDCODE @1599097538537,Cogs,5f504ac2be37ce0b793c9411
729,5d66dbf36d5f3b6188d4f04d,511111705390,Beverages,H2OH! Sparkling Water,,H20H,Cogs,5332f5fbe4b03c9a25efd0ba
730,5332f7f0e4b03c9a25efd160,511111603368,Beer Wine Spirits,Miller Genuine Draft,0.0,MILLER GENUINE DRAFT,Cogs,5332f709e4b03c9a25efd0f1
731,5f9770bfbe37ce03d08a2d87,511111817093,Baking,test brand @1603760319814,,TEST BRANDCODE @1603760319814,Cogs,5f9770bfbe37ce03d08a2d83
732,5332f9f1e4b03c9a25efd1c4,511111703266,,Special K,,,Cpgs,5332f5f2e4b03c9a25efd0aa
733,5332f7a8e4b03c9a25efd136,511111203551,,Busch Light,,,Cpgs,5332f7a7e4b03c9a25efd134
734,5d5abca1a3a018514994f421,511111504900,Grocery,Amazing Grains,,AMAZING GRAINS,Cogs,559c2234e4b06aca36af13c6
735,5f19e054be37ce33f74a1670,511111915126,Baking,test brand @1595531348374,,TEST BRANDCODE @1595531348374,Cogs,5f19e054be37ce33f74a166e
736,5dc07de6a60b873d6b0666d0,511111406297,Breakfast & Cereal,Chocolate Cheerios™,,CHOCOLATE CHEERIOS,Cogs,53e10d6368abd3c7065097cc
737,5d66dfec6d5f3b6188d4f053,511111105480,Beverages,O.N.E. Coconut Water,,ONE,Cogs,5332f5fbe4b03c9a25efd0ba
738,5a5d209ae4b0db471c2d0429,511111600282,Beer Wine Spirits,Keystone Ice,,KEYSTONE ICE,Cogs,5332f709e4b03c9a25efd0f1
739,5a5d1d05e4b06ba572cf249b,511111800361,Dairy,DIGIORNO CHEESE,0.0,DIGIORNO CHEESE,Cogs,559c2234e4b06aca36af13c6
740,5d601d74a3a018514994f422,511111004912,Snacks,Caleb's Kola,,CALEBS KOLA,Cogs,53e10d6368abd3c7065097cc
741,60074277be37ce360be63a01,511111619826,Baking,test brand @1611088503776,0.0,TEST BRANDCODE @1611088503776,Cogs,60074277be37ce360be639fe
742,58861c7e4e8d0d20bc42c4ea,511111401360,Beer Wine Spirits,Pilsner Urquell,0.0,PILSNER URQUELL,Cogs,5332f709e4b03c9a25efd0f1
743,5f3e9172be37ce5a0e01b956,511111915560,Baking,test brand @1597935986474,,TEST BRANDCODE @1597935986474,Cogs,5f3e9172be37ce5a0e01b952
744,540f241c68abd3c7065097d5,511111602767,,Prairie Farms,,,Cpgs,540f215de4b09fb9af4b49f1
745,5ab13217e4b0915382df761b,511111804321,Snacks,Milano,0.0, MILANO,Cogs,5a734034e4b0d58f376be874
746,5fd3acb9be37ce0d9386bb4c,511111618225,Baking,test brand @1607707833391,0.0,,Cogs,5fd3acb9be37ce0d9386bb4b
747,53501e6cb9237fd7718f9e25,511111402800,,Palermo,,,Cpgs,53501d2ab9237fd7718f9e1a
748,5f208db0be37ce7958c59527,511111815228,Baking,test brand @1595968944654,,,Cogs,5f208db0be37ce7958c59526
749,5dc07e2aa60b873d6b0666d1,511111006305,,"General Mills ""Big G"" Cereal",,GENERAL MILLS CEREAL,Cogs,53e10d6368abd3c7065097cc
750,5f493e73be37ce64d0ae36c7,511111516125,Candy & Sweets,test brand @1598635635448,,TEST BRANDCODE @1598635635448,Cogs,5332fa12e4b03c9a25efd1e7
751,592486bde410d61fcea3d125,511111500896,Personal Care,CLEAR,0.0,CLEAR,Cogs,5332f5f6e4b03c9a25efd0b4
752,5a5d10b5e4b06ba572cf2497,511111700463,Beer Wine Spirits,Arnold Palmer Spiked,0.0,ARNOLD PALMER SPIKED HALF & HALF ORIGINAL,Cogs,5332f709e4b03c9a25efd0f1
753,5fb81985be37ce522e165cdb,511111817703,Beer Wine Spirits,Absolut® Lime,0.0,ABSOLUT® LIME,Cogs,5fb6d381be37ce522e165cbd
754,5fb81718be37ce522e165cd6,511111817659,Beer Wine Spirits,Absolut® Juice Strawberry,0.0,ABSOLUT® JUICE STRAWBERRY,Cogs,5fb6d381be37ce522e165cbd
755,5fb817e8be37ce522e165cd8,511111517672,Beer Wine Spirits,Absolut® Original,0.0,ABSOLUT® ORIGINAL,Cogs,5fb6d381be37ce522e165cbd
756,5fb818abbe37ce522e165cd9,511111717683,Beer Wine Spirits,Absolut® Mandrin,0.0,ABSOLUT® MANDRIN,Cogs,5fb6d381be37ce522e165cbd
757,5fb7f9c2be37ce522e165cc8,511111517511,Beer Wine Spirits,Absolut® Elyx,0.0,ABSOLUT ELYX,Cogs,5fb6d381be37ce522e165cbd
758,5fb81796be37ce522e165cd7,511111017660,Beer Wine Spirits,Absolut® Juice Apple,0.0,ABSOLUT® JUICE APPLE,Cogs,5fb6d381be37ce522e165cbd
759,5fb7f8febe37ce522e165cc7,511111017509,Beer Wine Spirits,Aberlour®,0.0,ABERLOUR,Cogs,5fb6d381be37ce522e165cbd
760,5fb80a6bbe37ce522e165cd0,511111317593,Beer Wine Spirits,Jameson® Cold Brew ,0.0,JAMESON COLD BREW ,Cogs,5fb6d381be37ce522e165cbd
761,5fb6d68abe37ce522e165cbf,511111817420,Beer Wine Spirits,Jefferson’s Reserve®,0.0,JEFFERSON’S RESERVE,Cogs,5fb6d381be37ce522e165cbd
762,5fb6d5e4be37ce522e165cbe,511111617419,Beer Wine Spirits,Campo Viejo®,0.0,CAMPO VIEJO,Cogs,5fb6d381be37ce522e165cbd
763,5fb7e90fbe37ce522e165cc5,511111917489,Beer Wine Spirits,Kahlua®,0.0,KAHLUA,Cogs,5fb6d381be37ce522e165cbd
764,5fb7e52abe37ce522e165cc2,511111017455,Beer Wine Spirits,Mumm Napa®,0.0,MUMM NAPA ,Cogs,5fb6d381be37ce522e165cbd
765,5fb7e7aebe37ce522e165cc4,511111717478,Beer Wine Spirits,Malfy®,0.0,MALFY,Cogs,5fb6d381be37ce522e165cbd
766,5fb80e12be37ce522e165cd4,511111117636,Beer Wine Spirits,Malibu® Lime,0.0,MALIBU® LIME,Cogs,5fb6d381be37ce522e165cbd
767,5fb80e70be37ce522e165cd5,511111317647,Beer Wine Spirits,Malibu® Strawberry,0.0,MALIBU® STRAWBERRY,Cogs,5fb6d381be37ce522e165cbd
768,5fb7fae8be37ce522e165cca,511111217534,Beer Wine Spirits,Redbreast 12YO ,0.0,REDBREAST 12YO ,Cogs,5fb6d381be37ce522e165cbd
769,5f38578fbe37ce5178517ad5,511111115434,Baking,test brand @1597527951412,,TEST BRANDCODE @1597527951412,Cogs,5f38578fbe37ce5178517ad3
770,5f441281be37ce5dbe9b7c84,511111215820,Baking,test brand @1598296705593,,,Cogs,5f441281be37ce5dbe9b7c83
771,5a5d25b6e4b0db471c2d042c,511111800200,Beer Wine Spirits,Sol,0.0,SOL,Cogs,5332f709e4b03c9a25efd0f1
772,5332f807e4b03c9a25efd16f,511111903291,,Activia,,,Cpgs,5332f7ffe4b03c9a25efd16b
773,585a9618e4b03e62d1ce0e75,511111201793,Snacks,Baked!,1.0,,Cogs,5332f5fbe4b03c9a25efd0ba
774,5f513ea1be37ce21f1287c06,511111816546,Candy & Sweets,test brand @1599159969725,,TEST BRANDCODE @1599159969725,Cogs,5332fa12e4b03c9a25efd1e7
775,5f4cffbba475f1050a66b574,511111216421,Baking,test brand @1598881723241,,,Cogs,5f4cffbaa475f1050a66b573
776,57ebc2f0e4b0ac389136a34c,511111701903,Grocery,Wyler's,0.0,WYLER'S,Cogs,559c2234e4b06aca36af13c6
777,5f7ba932be37ce2f290fb254,511111616979,Baking,test brand @1601939762943,,TEST BRANDCODE @1601939762943,Cogs,5f7ba932be37ce2f290fb251
778,5db9e6551dda2c3e1416aea0,511111006183,Frozen,Fat Rabbit,,FAT RABBIT,Cogs,559c2234e4b06aca36af13c6
779,5daf60021dda2c3e1416ae9a,511111406068,Breakfast & Cereal,Total™,,TOTAL,Cogs,5332f5f3e4b03c9a25efd0ae
780,5f493e72be37ce64d0ae36c1,511111516071,Baking,test brand @1598635634169,,,Cogs,5f493e72be37ce64d0ae36c0
781,5f493dabbe37ce64d0ae36bb,511111616023,Baking,test brand @1598635435829,,TEST BRANDCODE @1598635435829,Cogs,5f493dabbe37ce64d0ae36ba
782,55a58727e4b0d0a65b3693cd,511111402688,,Nature's Bakery,,,Cpgs,55a58719e4b0d0a65b3693cc
783,5fd3ae1fbe37ce0d9386bb55,511111118237,Baking,test brand @1607708191092,0.0,TEST BRANDCODE @1607708191093,Cogs,5fd3ae1fbe37ce0d9386bb54
784,5332fa75e4b03c9a25efd220,511111503026,,Coca-Cola Zero,,,Cpgs,5332f5ebe4b03c9a25efd0a8
785,5fb80dd6be37ce522e165cd3,511111617624,Beer Wine Spirits,Malibu® Pineapple,0.0,MALIBU® PINEAPPLE,Cogs,5fb6d381be37ce522e165cbd
786,5c49d24df0276e771967371a,511111104742,Baby,PURE BLISS,,PURE BLISS,Cogs,59b96571e4b0bf7c7980588b
787,5a8c36a1e4b0ccf165fac9e8,511111604198,Snacks,Royal Dansk,0.0,ROYAL DANSK,Cogs,5a734034e4b0d58f376be874
788,5f4a64e7be37ce17d23b317c,511111416227,Baking,test brand @1598711015578,,TEST BRANDCODE @1598711015578,Cogs,5f4a64e7be37ce17d23b3178
789,57ebc13de4b0ac389136a33e,511111402039,Dairy,Kraft Shredded Cheese,,,Cpgs,53e10d6368abd3c7065097cc
790,57d9612be4b0ac389136a2ba,511111402312,Frozen,Devour,0.0,DEVOUR,Cogs,559c2234e4b06aca36af13c6
791,5a8c2f7ce4b0ccf165fac9e3,511111704096,Canned Goods & Soups,Campbell's,0.0,CAMPBELLS,Cogs,5a734034e4b0d58f376be874
792,5f16f536be37ce2b30061e26,511111915072,Baking,test brand @1595340086011,,TEST BRANDCODE @1595340086011,Cogs,5f16f535be37ce2b30061e24
793,5a4d254ce4b0bcb2c74ea780,511111200475,Beverages,STUBBORN SODA,0.0,STUBBORN SODA,Cogs,5332f5fbe4b03c9a25efd0ba
794,5fb6d83cbe37ce522e165cc1,511111517443,Beer Wine Spirits,Avion® Silver,0.0,AVION,Cogs,5fb6d381be37ce522e165cbd
795,5ff74126be37ce1e961f3271,511111318682,Baking,test brand @1610039590413,0.0,TEST BRANDCODE @1610039590413,Cogs,5ff74126be37ce1e961f326e
796,5ff74126be37ce1e961f326f,511111618669,Baking,test brand @1610039590349,0.0,TEST BRANDCODE @1610039590349,Cogs,5ff74126be37ce1e961f326e
